Unnamed: 0,LDATE,CDESCR,MFR_NAME,LABELS
1617408,2019-11-01,state inspection failed due to airbag light that came on day of inspection 111,hyundai motor america,air bags
1617428,2019-11-01,tl the contact owns a 2010 hyundai elantra the contact stated that the transmission hesitated to shift from second into third gear without warning also when the vehicle made a hard stop it made a clunking sound the manufacturer was notified of the failure and was informed that the vehicle was no longer under warranty the contact spoke with parks hyundai of gainesville 3111 n main st gainesville fl 32609 352 372-4251 and was informed that they could not assist since the vehicle was purchased as is the vehicle was not repaired the failure mileage was 66000 lnjb bf   bfjbjb,hyundai motor america,power train
1617433,2019-11-01,tl the contact owned a 2014 hyundai sonata the contact received a recall notice for nhtsa campaign number 18v934000engine fuel system gasoline the contact took the vehicle to norm reeves hyundai superstore 18818 studebaker rd cerritos ca 90703 562 353-4062 where the engine was replaced per the recall while driving 65 mph the brake pedal was hard and difficult to depress the contact was alerted by another driver that her vehicle was smoking and the engine caught fire  without warning the contact was able to pull over and all the occupants exited the vehicle the entire vehicle became engulfed in flames the fire department was able to extinguish the fire a fire report was not filed the vehicle was towed to an impound lot and deemed destroyed the dealer was notified of the failure and informed the contact to call the manufacturer the manufacturer was notified of the failure and offered the contact a new vehicle the failure mileage was 200009 ,hyundai motor america,engine
1737832,2021-04-01,back left door doesnt open dangerous in case of emergency     ac compressor melted replaced and now its making noises    struts bolts came loose    brakes and shaking whole car,hyundai motor america,suspension
1737833,2021-04-01,back left door doesnt open dangerous in case of emergency     ac compressor melted replaced and now its making noises    struts bolts came loose    brakes and shaking whole car,hyundai motor america,suspension
1737840,2021-04-01,tl the contact owns a 2014 hyundai santa fe sport the contact stated while driving at 50 mph the engine stalled the vehicle started to smoke and the contact had the vehicle towed to an independent mechanic the contact stated all of the warning lights illuminated the vehicle was taken to an independent mechanic where it was diagnosed with the engine needed to be replaced the contact was relating the issue to nhtsa campaign number 17v226000 engine and engine cooling the vehicle had not been repaired the manufacturer had not been informed of the failure the failure mileage was approximately 105000  ,hyundai motor america,engine
1737855,2021-04-01,recall on my 2018 tuscon brakes brakes were acting odd and my daughter utimately ended up rolling and totalling it in oct 2020   in march 2021 we received a recall notice for brakes  she had mentioned the brakes acting funny but only having 18k miles we assumed it was still newness    she received a head injury and sest belt sores on her hips,hyundai motor america,suspension
1744455,2021-05-01,1 day after buying vehicle it failed 1st dealer replaced 12v battery then drove 17 miles and it failed again dealer determined hybrid battery bad 7k for new one 7 yr old vehicle needed new hybrid battery purchased hybrid battery 1 year later vehicle started jerking on highway then it could not get over 40 and engine was revving high towef to dealer they determined failed transmission and electric motor purchased used parts and had them installed for 4k nightmare vehicle awful support from hyundai no way i would ever buy another,hyundai motor america,power train
1744456,2021-05-01,1 day after buying vehicle it failed 1st dealer replaced 12v battery then drove 17 miles and it failed again dealer determined hybrid battery bad 7k for new one 7 yr old vehicle needed new hybrid battery purchased hybrid battery 1 year later vehicle started jerking on highway then it could not get over 40 and engine was revving high towef to dealer they determined failed transmission and electric motor purchased used parts and had them installed for 4k nightmare vehicle awful support from hyundai no way i would ever buy another,hyundai motor america,power train
1744480,2021-05-01,in oct2020 my sonata was at pep-boys auto for a synthetic-oil change pep-boys called me to advise cant service the car for the oil change since last oil change 6k miles ago their was no oil in the engine  they saw this several times in the last year with 20 engine they want no responsibility and said take your car to the dealer  open case  the engine has a serious flaw it burns the oil with the gasoline  they said a recall documents attached  i went totexan hyundai put my car through a series of tests every 1000 miles  i was told the engine can be replaced you in the 10 yrs however you over the 100k mileswill  not b covered a hyundai motors would cover 50  was told engines last 250-300k miles  i spent over 2k for ext warranty it ran out at 100k  hyundai has not backed up their car sonata hybrid was sold to me being dependable  lasting years  it failed terribly i  maintained my car always and now need nhtsa  please help on hyundai forums many20 have same situation with oil disappearing  i prepaid on credit card 353100 texan hyundai placed order for a new engine  back ordered  date to fix will be in during the month of july2021 all miles r highway to and from katy to brenham college has no hills all straight run since day bought  these engines should last there is a failure in design  not dependable car very defective 20 engine last 2 yrs i would smell burning oil in my car i would open the window since no lights on dash  no oil in the engine no dash light   pep-boys said those lights never were lit on the defective cars if light would have taken to the dealer for service my records which show this car was properly maintained hyundai should fix 20 engines folks like me are in a hard situation  thank you for hearing my situation sincerely xxx    information redacted pursuant to the freedom of information act foia 5 usc 552b6  tr,hyundai motor america,engine
1749697,2021-06-01,while driving the vehicle this past january i experienced a brief clunking noise in the engine and the car stalled the check engine came on briefly and then disappeared the code identified was a faulty crankshaft code i made an appointment with the dealership to take it in to be inspected but later that day my son was driving to pick me up from work and the vehicle literally died in the middle of an intersection no warning all lights came on in the vehicle the electrical system terminated and the vehicle died i had to have it towed to the nearest garage which was a pep boys and they diagnosed the problem as an alternator and battery serpentine also so 1300 dollars worth of work later turns out the car has an engine issue ,hyundai motor america,engine
1749713,2021-06-01,the contact owns a 2016 hyundai veloster the contact received notification of nhtsa campaign number 20v746000 engine however the part to do the recall repair was not yet available a dealer was not contacted the contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair the manufacturer was made aware of the issue the contact had not experienced a failure parts distribution disconnect,hyundai motor america,engine
1754760,2021-07-01,when pressing the gas pedal at a lower speed the engine would hesitate and the car would not increase in speedregardless of how hard i pressed this has been randomly happening for the past few weeks today i received a recall notice in the mail and will be bringing the vehicle in just wanted to make sure that the company was aware for reporting purposes thank you,hyundai motor america,engine
1754761,2021-07-01,when pressing the gas pedal at a lower speed the engine would hesitate and the car would not increase in speedregardless of how hard i pressed this has been randomly happening for the past few weeks today i received a recall notice in the mail and will be bringing the vehicle in just wanted to make sure that the company was aware for reporting purposes thank you,hyundai motor america,engine
1754786,2021-07-01,the contact owns a 2016 hyundai santa fe the contact stated while driving 45 mph the vehicle began to stall and then ceased the contact stated no warning light was illuminated the contact stated she was able to restart the vehicle but continued to experience the failure the contact stated she was able to drive at a slow speed to her residence but started to smell fumes the contact stated the check engine warning light was illuminated the contact towed the vehicle to an independent mechanic and who was unable to service the vehicle due to a fuel leak the contact called and notified the local dealer of the failure the vehicle was not diagnosed nor repaired the manufacturer had not been informed of the failure the failure mileage was 75622,hyundai motor america,engine
1754799,2021-07-01,the contact owns a 2015 hyundai veloster the contact stated that while driving at an undisclosed speed the check engine warning light was flashing additionally there was a knocking sound coming from the engine before the vehicle stalled the vehicle was taken to the local dealer who diagnosed that the catalytic converter was faulty which was replaced and that there was insufficient oil in the engine the vehicle was not repaired the manufacturer was notified of the failure the failure mileage was 86000,hyundai motor america,engine
1754801,2021-07-01,the contact owns a 2020 hyundai kona the contact received notification of nhtsa campaign number 21v301000 engine however the part to do the recall repair was not yet available the contact called the local dealer and it was confirmed that the part was not yet available the contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair the manufacturer was made aware of the issue the contact had not experienced a failure parts distribution disconnect,hyundai motor america,engine
1754831,2021-07-01,the contact owns a 2020 hyundai kona the contact received notification of nhtsa campaign number 21v301000 engine however the part to do the recall repair was not available the contact stated while driving at an undisclosed speed the vehicle stalled on three separate occasions the vehicle was towed to the dealer the tow truck driver had inspected the vehicle and informed the contact that there was no oil in the engine the dealer was made aware of the failure but informed the contact that there was no remedy available the vehicle was not diagnosed nor repaired the vehicle remained at the dealer the manufacturer was not made aware of the failure the failure mileage was 20500,hyundai motor america,engine
1754839,2021-07-01,unknown  i bought my 2017 hyundai tuscon brand new in 2016 this car was not owned by anyone prior to me and had 11 miles on the dashboard i maintained this car as i should have and got oil changes before the suggested time provided by the dealer now fast forward to 20202021 and my car is louder making noises not driving smoothly and having trouble accelerating sometimes i tell the dealer and they say nothing is wrong with my car but these problems persist eventually while driving to work early this year spring 2021 my car completely stalls and will hardly drive faster than 5mph i took the car to a mechanic not hyundai because they never have answers that told me my catalytic converter was completely clogged and that it was an unusual thing to see in such a new car with only 100000 miles on it they replaced the converter and now it doesnt stall the car still continues to drive less smooth and the engine knocks and makes rattle noises but hyundai still says they dont see any other issue with the car my mechanic told me it seems as if the car is burning the oil up because even when i come to get an oil change early its always bone dry my car is always starting to get super loud and check engine light comes on well before im due to change it so i take it up and get an oil change but i believe this is a defect on the car and i shouldnt have to continue doing this eventually its going to cause even worse problems for my car i read other reviews and im not the only one complaining of the oil burning up with no leak or other explanation clearly this is a manufacturer defect ,hyundai motor america,engine
1754849,2021-07-01,the pistons started popping and then car wouldnt start anymore  hyundai wouldnt help with anything even thought there are less than 100000 miles on the car because i am the second owner  there is a recall for this year but on 4 cylinder engine but mine is a 6 cylinder  i find it really hard to believe this is not related to their recall ,hyundai motor america,engine
1754916,2021-07-01, sunday june 20th 2021 my husband and son were driving down the highway at 70mph speed limit suddenly and without warning the car died he was unable to steer with his defensive driving training he was able to veer to the side of the road the engine oil and battery indicator flashed after  he was pulled over to the side of the road  if it wasnt for my husbands training he would have had zero abilities to pull the car over he is a truck driver and this incident scared him the semi truck behind him almost slammed into him and the car coming twards him  he was worried about the safety of our family as well as everyone on the road they were in an isolated location with no cell service he and my son had to walk 5 miles in the 110 heat to call for help  i towed the car to a mechanic who looked at it he said the oil pan was leaking from the seal he dropped the pan to look at the damage he instructed me to call hyundai after learning there was a recall for that issue ,hyundai motor america,engine
1829434,2022-08-01,the engine blow when i was driving smoke was come out in the bottle,hyundai motor america,engine
1829464,2022-08-01,my car shut completely off while turning at the traffic light,hyundai motor america,engine
1829490,2022-08-01,drivers side window stopped working one month after purchasing brand new took to dealership and was told the icu junction box needed replacing but they did not have any in stock because vehicle was so new was told that this junction box also controls the door locks and that it posed a safety hazard as it could prevent me from being able to get out of the vehicle but that they could not be held liable for me driving vehicle this way once they took my vehicle it took 3 weeks to repair now 2 years later both front windows and sunroof do not operate,hyundai motor america,other component
1829493,2022-08-01,trying to return homealabama from louisiana i tried using my key fob to get in my car key fob was not working so i replaced the battery still not working  finally was able to get in my car by using the key only to open the door and had no power to my car no dash or interior lights had to car road side service they jumped the car off long enough to get the car in neutral to get it on the tow truck and towed to the dealership now stuck out of state until the dealership can get time to look at my car  this is a brand new car and really didnt expect this but again no matter if it is just a battery issue or something else hyundais car has let me down and left me stranded  this is a huge problem especially when i need to get back home to family and my job so i can pay for this car  ,hyundai motor america,power train
1829512,2022-08-01,the contact owns a 2013 hyundai veloster the contact stated while driving approximately 35 mph the vehicle lost motive power the contact pulled over to stop the vehicle and heard a loud banging sound and then a popping sound coming from the engine the contact stated that smoke was coming from underneath the vehicle along with a mix of fluid pooling under the vehicle the contact stated that pieces of metal were on the roadway the contact stated no warning light was illuminated the contact had the vehicle towed to a dealer who diagnosed that the engine was blown and needed to be replaced the vehicle had not been repaired the manufacturer had been informed of the failure the failure mileage was approximately 188000,hyundai motor america,engine
1829535,2022-08-01,the contact owns a 2017 hyundai santa fe the contact stated while driving approximately 25 mph the vehicle started losing motive power then started jerking before independently accelerating the contact also stated there were times when the vehicle inadvertently lost motive power and stopped the contact would then restart the vehicle and continue driving there were no warning lights illuminated the vehicle was taken to the local dealer but was diagnosed with no failure being found the failure reoccurred often the vehicle was also taken to another local dealer who diagnosed the vehicle but also found no failure the vehicle was not repaired the manufacturer was notified of the failure the approximate failure mileage was 73399,hyundai motor america,power train
1829536,2022-08-01,the contact owns a 2017 hyundai santa fe the contact stated while driving approximately 25 mph the vehicle started losing motive power then started jerking before independently accelerating the contact also stated there were times when the vehicle inadvertently lost motive power and stopped the contact would then restart the vehicle and continue driving there were no warning lights illuminated the vehicle was taken to the local dealer but was diagnosed with no failure being found the failure reoccurred often the vehicle was also taken to another local dealer who diagnosed the vehicle but also found no failure the vehicle was not repaired the manufacturer was notified of the failure the approximate failure mileage was 73399,hyundai motor america,power train
1829543,2022-08-01,the contact owns a 2021 hyundai elantra the contact received notification of nhtsa campaign number 22v354000 seat belts however the part to do the recall repair was not yet available the dealer was made aware of the issue the contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair the contact had not experienced a failure parts distribution disconnect,hyundai motor america,other component
1829560,2022-08-01,the contact owns a 2013 hyundai sonata the contact stated while driving approximately 25 mph the vehicle was stopped inadvertently the contact also stated while driving at a higher speed of 50 mph and then needed to decrease the speed the vehicle was stalling then accelerated shortly after the tachometer also failed to function the check engine warning light illuminated occasionally the contact took the vehicle to numerous unknown local mechanics which was diagnosed with no failure the contact related the failure to nhtsa campaign number 22v312000 fuel system gasoline the vehicle was not repaired the manufacturer was not notified of the failure the approximate failure mileage was 70000 the consumer stated the repairs were made on 1222,hyundai motor america,engine
1829573,2022-08-01,vehicle would not shift into any of the gears after turning on still waiting for details dealer mentioned the transmission fluid pump failed,hyundai motor america,power train
1829600,2022-08-01,the contact owns a 2022 hyundai elantra the contact stated while driving approximately 25 mph he depressed the brake pedal to the floor and the vehicle inadvertently attempted to accelerate forward the contact also attempted to accelerate however the vehicle inadvertently stopped the contact then restarted the vehicle and the vehicle operated as intended there were no warning lights illuminated the contact also stated that the failure had occurred after purchasing the vehicle at the dealer the vehicle was not diagnosed or repaired the manufacturer was not notified of the failure the approximate failure mileage was 7600,hyundai motor america,other component
1829601,2022-08-01,the contact owns a 2022 hyundai elantra the contact stated while driving approximately 25 mph he depressed the brake pedal to the floor and the vehicle inadvertently attempted to accelerate forward the contact also attempted to accelerate however the vehicle inadvertently stopped the contact then restarted the vehicle and the vehicle operated as intended there were no warning lights illuminated the contact also stated that the failure had occurred after purchasing the vehicle at the dealer the vehicle was not diagnosed or repaired the manufacturer was not notified of the failure the approximate failure mileage was 7600,hyundai motor america,other component
1829602,2022-08-01,the contact owns a 2022 hyundai elantra the contact stated while driving approximately 25 mph he depressed the brake pedal to the floor and the vehicle inadvertently attempted to accelerate forward the contact also attempted to accelerate however the vehicle inadvertently stopped the contact then restarted the vehicle and the vehicle operated as intended there were no warning lights illuminated the contact also stated that the failure had occurred after purchasing the vehicle at the dealer the vehicle was not diagnosed or repaired the manufacturer was not notified of the failure the approximate failure mileage was 7600,hyundai motor america,other component
1829604,2022-08-01,one of the cam shafts failed also the actuator  we had purchased an extended warranty so the repair is supposed to be covered  however when the dealership submitted a pre-authorization they were asked to remove the oil plan and check for metal  they did find metal in the oil pan so they required that the engine short block be replaced in order to cover the cost  that part- the short block - is back ordered and we have been told to expect a delay of at least 3-4 months  the warranty company will only cover a rental car for 10 days so we are stuck  we have spoken to multiple mechanics and dealerships who are telling us that they are seeing this all over - v6 cvt engines failing after 65-70k miles  obviously the hyunday certified pre-owned warranty folks also know there is a problem since they made the mechanic check for metal  this is clearly problem and we will be without a car for months  we made were up to date on all regular maintenance  hyundai case 19971861,hyundai motor america,engine
1829605,2022-08-01,one of the cam shafts failed also the actuator  we had purchased an extended warranty so the repair is supposed to be covered  however when the dealership submitted a pre-authorization they were asked to remove the oil plan and check for metal  they did find metal in the oil pan so they required that the engine short block be replaced in order to cover the cost  that part- the short block - is back ordered and we have been told to expect a delay of at least 3-4 months  the warranty company will only cover a rental car for 10 days so we are stuck  we have spoken to multiple mechanics and dealerships who are telling us that they are seeing this all over - v6 cvt engines failing after 65-70k miles  obviously the hyunday certified pre-owned warranty folks also know there is a problem since they made the mechanic check for metal  this is clearly problem and we will be without a car for months  we made were up to date on all regular maintenance  hyundai case 19971861,hyundai motor america,engine
1829617,2022-08-01,i received a recall notice for 22v-354 hyundai recall 229 on 812022 the recall states that this is an important safety recall and hyundai is preparing a remedy but its not ready yet it states that owners are strongly recommended to park vehicles outside and away from structures it states that the driverpassenger seat belts can explode and project metal shrapnel into the vehicle occupant compartment however the dealership advised they dont have the parts or personnel to fix it right now and they dont have any timeline on when it can be repaired either i need my car that i just purchased in april 2022 to go to work every day i dont have other transportation options available as i drive from client to client and am self employed i live in a high traffic area and am scared that my seat belt will kill or maim me if involved in an accident im sure hyundai wouldnt forgive my payments until this is fixed but they just expect me to drive an unsafe vehicle until whenever this can be fixed  please require a deadline for them to fix this or forgive my loan so i can purchase another vehicle this is not okay we pay taxes and expect safety and regulations please contact me with a real solution,hyundai motor america,other component
1829634,2022-08-01,i received a safety recall on this car via mail i brought it to the dealership service center in van nuys ca to which they said no recall currently exists on this car a month later im now experiencing a sensor of the fuel cell system failure in addition the carplay function on my car has not been working for 2 years and both tustin and van nuys hyundai dealership fail to fix it ,hyundai motor america,fuel system
1829648,2022-08-01,engine started to make a knocking noise right at 100k miles we bought the car used with 78k miles on it and kept up with oil changes and tires once we noticed the noise we changed the oil again just to make sure everything was lubricated correctly there were a lot of metal shavings in the oil and the noise just kept getting louder and louder so we stopped driving it and it has been sitting for about 9 months now and everyone we talk to says that the engine has blown after looking into it hyundai has had many vehicles with this exact issue this model and year needs to be covered under the engine recall that is for the santa fe sports and sonatas,hyundai motor america,engine
1829649,2022-08-01,engine started to make a knocking noise right at 100k miles we bought the car used with 78k miles on it and kept up with oil changes and tires once we noticed the noise we changed the oil again just to make sure everything was lubricated correctly there were a lot of metal shavings in the oil and the noise just kept getting louder and louder so we stopped driving it and it has been sitting for about 9 months now and everyone we talk to says that the engine has blown after looking into it hyundai has had many vehicles with this exact issue this model and year needs to be covered under the engine recall that is for the santa fe sports and sonatas,hyundai motor america,engine
1829652,2022-08-01,i tried numerous times last year to get my car into the beaverton hyundai dealership to address the engine recall each time the service date they would call and cancel due to lack of proper equipment to diagnose july 19th the vehicle was at the nampa hyundai dealership service department for the open recalls i informed the service department of the loss of power i was experiencing and that no warning lights had come on upon completion they stated the engine passed and the smartbox was replaced and car passed the 32 point inspection on july 22nd the car suffered complete engine failure and had to be towed to the dealership on july 23rd the car was then transferred to the boise dealership on the 28th on the 29th i was informed they couldnt diagnose in nampa thats why boise was going to try on monday august 1st the service department notified me that there was not enough amps in the battery to diagnose and wants me to pay 27500 plus tax for a new battery to diagnose i have been stranded over 400 miles from my home for one because of engine failure they never offered a loaner they have had the car for over a week with no answers the car suffered complete engine failure on july 22nd so why are they asking me to pay for a new battery on august 1st to diagnose i truly feel they are avoiding replacing the engine and trying to charge me for something i never had an issue with until the engine failure i am out a lot of time and money over this issue and im disabled this has completely devastated my well being as well as my health due to being 400 miles away from home and needing additional medical care i want hyundai to be held accountable for the recall repairs and provide temporary transportation while its being addressed ,hyundai motor america,engine
1829670,2022-08-01,the contact owns a 2021 hyundai accent the contact received notification of nhtsa campaign number 22v354000 seat belts however the part to do the recall repair was not yet available the local dealer was not contacted the contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair the manufacturer was not made aware of the issue the contact had not experienced a failure parts distribution disconnect,hyundai motor america,other component
1829675,2022-08-01,i have replaced the engine in the car after hyundai fixed the engine issue in 2020 the engine locked shortly after i literally took great care of the engine that i replaced it with and it locked as well the engine was a used engine i have put so much money in this car and now i need it repaired again ,hyundai motor america,engine
1829679,2022-08-01,i took my car to the dealer because it hesitates when accelerating i was told since no lights are on theres nothing they can do this can be very dangerous as it jerks when accelerating ,hyundai motor america,vehicle speed control
1829680,2022-08-01,i took my car to the dealer because it hesitates when accelerating i was told since no lights are on theres nothing they can do this can be very dangerous as it jerks when accelerating ,hyundai motor america,vehicle speed control
1829681,2022-08-01,i took my car to the dealer because it hesitates when accelerating i was told since no lights are on theres nothing they can do this can be very dangerous as it jerks when accelerating ,hyundai motor america,vehicle speed control
1829689,2022-08-01,while having brake hold feature enabled with the auto start and stop system the car rocks forward then backward before driving off which leads to a sensation of whiplash for the driver as well as create a 1-3 unexpected delay in acceleration which almost caused an accident while turning on to a main road from a minor road as well as lead to unnecessary strain on the neck it appears to be an issue with the 2 systems auto start and stop and brake hold interacting with each other ,hyundai motor america,suspension
1829690,2022-08-01,while having brake hold feature enabled with the auto start and stop system the car rocks forward then backward before driving off which leads to a sensation of whiplash for the driver as well as create a 1-3 unexpected delay in acceleration which almost caused an accident while turning on to a main road from a minor road as well as lead to unnecessary strain on the neck it appears to be an issue with the 2 systems auto start and stop and brake hold interacting with each other ,hyundai motor america,suspension
1898194,2023-06-01,the contact owned a 2004 hyundai santa fe the contact stated that while the son was driving approximately 25 mph the braking system malfunctioned and when depressing the brake pedal the vehicle did not reduce speed or stop causing the vehicle to crash into the rear of a second vehicle during the crash the rear driver-side passenger sustained a lacerated bottom lip and dental and oral injuries a police report was taken at the scene and the vehicle was towed and later deemed destroyed by the insurance company the cause of the failure was not determined the manufacturer was notified of the failure the local dealer was not contacted the contact indicated that the vehicle was previously serviced for the same failure by the local mechanic no further information was available the failure mileage was 150000,hyundai motor america,other component
1898199,2023-06-01,on friday 05262023 i was driving on the highway and lost all acceleration power to the vehicle and was almost rear ended by a semi  iwas able to pull off the road but had no power of more than 2 mph to do so  no warning lights came on no engine error codes  i had the vehicle towed to the dealership pending review  i have only 1355 miles on the vehicle i am afraid to drive this car,hyundai motor america,engine
1898268,2023-06-01,the contact owns a 2016 hyundai sonata the contact stated that on several occasions while driving the accelerator pedal was depressed however the vehicle failed to exceed 35 mph the check engine warning light was illuminated the vehicle was taken to a dealer where it was diagnosed that an unknown part needed to be replaced the vehicle was not repaired the manufacturer was notified of the issue the failure mileage was approximately 100000,hyundai motor america,engine
1898276,2023-06-01,the contact owns a 2022 hyundai santa cruz the contact stated that on two separate occasions while driving at an undisclosed speed the vehicle inadvertently decelerated while the accelerator pedal was depressed the contact stated that the vehicle was in smart drive mode and then inadvertently shifted to another mode but the rpm failed to increase above 1500 rpm no warning lights were illuminated the contact stated that he veered off the road and turned off and restarted the vehicle the contact stated that on a separate occasion while driving at an undisclosed speed the vehicle lost motive power and inadvertently decelerated while the accelerator pedal was depressed the contact was able to navigate the vehicle safely to his residence no warning lights were illuminated the dealer was notified of the failure and an appointment was scheduled the vehicle was not diagnosed or repaired the manufacturer was notified of the failure 20000,hyundai motor america,power train
1898331,2023-06-01,the car started making a knocking sound no service lights had been on prior to this or during this time and within five minutes the car stopped working and shut down i was able to get the car back on only to have it breakdown again within a minute i was able to get it far enough into a parking spot to let it sit for about 15 minutes and when i turned it on again it had a horrible loud knocking sound and yet still no service lights the dealership said there was a bearing failure and that they are seeing it all the time and yet my make and model is not covered under the class action suits or engine repairs though they are seeing it in my make and model over and over again hyundai is refusing to assist,hyundai motor america,engine
1898384,2023-06-01,the contact owns a 2020 hyundai palisade the contact received notification of nhtsa campaign numbers 22v627000 visibility and 22v633000 trailer hitches however the parts to do the recall repairs were unavailable the contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repairs the manufacturer was made aware of the issue the contact had not experienced a failure parts distribution disconnect  ,hyundai motor america,other component
1898386,2023-06-01,the 12-volt battery that controls everything in the car stopped being recharged by the 800volt battery eventually causing the car to suddenly lose power and slow to 22 mph on the freeway i was able to pull over 3 lanes and exit what was fortunately an uncrowded freeway the car would not exceed 22 mph and soon stopped altogether and could not be moved the main 800volt battery was at 56 charge as the 12-volt battery went to 0 the car was towed to the dealer after inspection the dealer has confirmed that the iccu system has failed and must be replaced with a long back order and still no delivery date after 5 weeks there were warning messages that appeared before the vehicle lost power saying to check the battery electrical system there should have been a warning that said stop driving immediately as the electrical system is failing and the car may stop even though the main battery is still well charged,hyundai motor america,power train
1898387,2023-06-01,the 12-volt battery that controls everything in the car stopped being recharged by the 800volt battery eventually causing the car to suddenly lose power and slow to 22 mph on the freeway i was able to pull over 3 lanes and exit what was fortunately an uncrowded freeway the car would not exceed 22 mph and soon stopped altogether and could not be moved the main 800volt battery was at 56 charge as the 12-volt battery went to 0 the car was towed to the dealer after inspection the dealer has confirmed that the iccu system has failed and must be replaced with a long back order and still no delivery date after 5 weeks there were warning messages that appeared before the vehicle lost power saying to check the battery electrical system there should have been a warning that said stop driving immediately as the electrical system is failing and the car may stop even though the main battery is still well charged,hyundai motor america,power train
1898396,2023-06-01,the contact owns a 2019 hyundai sonata the contact stated that oil was leaking onto the ground from underneath the vehicle the vehicle was taken to an independent mechanic and stated that the drain plug needed to be replaced the drain plug was replaced but the failure recurred almost immediately the vehicle was taken to the dealer and the contact was informed that the oil pan was fractured and needed to be replaced the vehicle was not repaired the manufacturer was contacted and a case was filed no additional assistance was provided the failure mileage was 49000,hyundai motor america,engine
1905664,2023-07-01,the engine appears to have seized no engine light smell sounds or warnings to indicate there was an issue however now my car will not start the engine also will not turn over manually ,hyundai motor america,engine
1905672,2023-07-01,loss of compression - cylinder 2,hyundai motor america,engine
1905686,2023-07-01,check engine light and hev warning light come on and vehicle looses all power it has been confirmed by myrtle beach hyundai also they tried fixing the problem gave me back car supposedly fixed just to have same problem within 24 hoursthe problem started later part of april and is still ongoing vehicle has been towed 3 times so farmy concern is what happens if i loose all power while driving,hyundai motor america,engine
1905687,2023-07-01,check engine light and hev warning light come on and vehicle looses all power it has been confirmed by myrtle beach hyundai also they tried fixing the problem gave me back car supposedly fixed just to have same problem within 24 hoursthe problem started later part of april and is still ongoing vehicle has been towed 3 times so farmy concern is what happens if i loose all power while driving,hyundai motor america,engine
1905710,2023-07-01,with no prior warning lights motor in the vehicle started making knocking noise and hesitating check engine light turned on while driving on the freeway the vehicle has been inspected by central valley hyundai in modesto ca and they said cylinder 1  3 failed in the piston bearings in a text from the certified technician he said there was nothing i did to cause it he said when the bearings fail it causes internal damage to the engine and that my 2016 engine will need to be replaced with only 109000 miles this exact bearing failure is a known issue on many other vehicles from hyundai,hyundai motor america,engine
1905735,2023-07-01,extremely high oil consumption  defective faulty engine smoke from tail pipe on acceleration,hyundai motor america,engine
1914121,2023-08-01,vehicle purchased jan 2023  vehicle began making suspect noises in june 2023 and was taken to ford dealership where the car and extended warranty were purchased in january  we were told that the noise was believed to be due to low oil  oil was changed as part of maintenance covered under the extended warranty  about 5000 miles had been driven since last known oil change that was done prior to our purchase of the car in january  on jul 19 2023 vehicle began to make loud noises again and had difficulty accelerating  the same day engine stopped while exiting highway  car was found to have little to no oil in it even though it had been serviced 6 weeks prior and had only been driven 3000 miles engine was knocking badly but did not seem to be overheating  three quarts of oil were added but the car cut off when put into drive  vehicle was towed to ford dealership where it and extended warranty were purchased  ford dealership declined to work on the car and stated it should go to hyundai because the engine needed to be replaced  due to long wait for hyundai appointment the vehicle is currently being assessed by a certified mechanic  i am looking to hyundai or class action lawsuits to see if this vehicle and situation will be covered by the manufacturer  we do not know the exact cause of the failure yet and if it will be covered my mechanic is working with easy care warranty company   there were no warning lights no check engine light no gauges indicating it was overheating or low on oil  ,hyundai motor america,engine
1914130,2023-08-01,starting in early 2023 my engine started consuming oil my car only has 60000 miles on it its ridiculous to do an engine consumption test because this is a known issue with a class action lawsuit having already been filed there are numerous complaints out there about this issue and yet an engine recall has not been done hyundai needs forced to replace these engine now before someone is killed with one seizing in traffic i just did an oil change in february i clearly dont drive my vehicle often at all i noticed an issue at acceleration all the sudden it would bog down and not take off thinking i needed to change the air filter i did just that and then the check engine light came on i made it to an oreilly auto parts store with a code p0011 i checked my oil to find nothing on the dipstick second time this year this has happened,hyundai motor america,engine
1914131,2023-08-01,driving vehicle home from work a 7 mile commute driver front rotor and passenger rear rotors caught fire  called fire department to ensure preventive measure of entire car catching fire  it appears both corners have fused pads to rotors creating high friction no check engine lights or abs light notifications on dash to warn of issue brakes and rotors replaced approximately 2 years ago and 25k miles with zero issues  brake master reservoir is only low about 1 ounce of fluid with no signs of fluid leak on floorboard or firewall of vehicle   abs module appears to have no fluid residue or leaks either have not checked fuses as of yet for failure ,hyundai motor america,service brakes
