,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
1794385,11451964,tesla inc,tesla,model y,2022-01-01,n,2022-02-13,n,0,0,forward collision avoidance automatic emergency braking,coventry ,ri,7saygdee3nf,2022-02-14 00:00:00,2022-02-14 00:00:00,,,i was driving on a snowy narrow two lane road at 945am  there was no one in front of me and no oncoming traffic  the car suddenly applied the brakes hard along with an alarm and notice on screen that the emergency breaking system had been applied  it was only for a moment and the car dropped about 10 mph  what made the situation particularly troubling is that the road was very slippery in many areas as it was snowing and i was in a reduced salt area near a reservoir  if this had happened 500 yards earlier or later i would likely have gone off the road  this tesla has the latest software update 202245  the dealer will be looking at the car in a week,ivoq,n,,n,n,n,,,,,,35.0,,,,,,,,,,,,,,v,,n,n
1794404,11451979,tesla inc,tesla,model y,2021-01-01,y,2021-10-22,n,0,0,unknown or other,big lake,mn,5yjygdee7mf,2022-02-14 00:00:00,2022-02-14 00:00:00,,,first the car was not in auto pilot mode or cruise control the car was driven into the garage 22 inches from the landing and put in park the p was lit so it was in park when it suddenly lurched forward and hit the landing and the four way flasher came on damage has been repaired but was 2500 per tesla the car was not at fault and the car functioned as intended but it was driver error with all the safety features that this car has why did it not sound a warning or apply brakes to prevent this from happening i have read about hundreds of thousands of incidents of sudden unintentional acceleration but yet nothing has been done about it there is another problem with phantom braking when the car suddenly stops if you use the cruise control i do not use cruise control because of this problem tesla continues to add games and other nonsense but have done nothing to fix these problems  i reported this to the minnesota attorney generals office and they suggested that i contact the nhtsa their response from tesla was also that it was driver error and it was not the car was in park,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794405,11451979,tesla inc,tesla,model y,2021-01-01,y,2021-10-22,n,0,0,forward collision avoidance warnings,big lake,mn,5yjygdee7mf,2022-02-14 00:00:00,2022-02-14 00:00:00,,,first the car was not in auto pilot mode or cruise control the car was driven into the garage 22 inches from the landing and put in park the p was lit so it was in park when it suddenly lurched forward and hit the landing and the four way flasher came on damage has been repaired but was 2500 per tesla the car was not at fault and the car functioned as intended but it was driver error with all the safety features that this car has why did it not sound a warning or apply brakes to prevent this from happening i have read about hundreds of thousands of incidents of sudden unintentional acceleration but yet nothing has been done about it there is another problem with phantom braking when the car suddenly stops if you use the cruise control i do not use cruise control because of this problem tesla continues to add games and other nonsense but have done nothing to fix these problems  i reported this to the minnesota attorney generals office and they suggested that i contact the nhtsa their response from tesla was also that it was driver error and it was not the car was in park,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794406,11451979,tesla inc,tesla,model y,2021-01-01,y,2021-10-22,n,0,0,back over prevention warnings,big lake,mn,5yjygdee7mf,2022-02-14 00:00:00,2022-02-14 00:00:00,,,first the car was not in auto pilot mode or cruise control the car was driven into the garage 22 inches from the landing and put in park the p was lit so it was in park when it suddenly lurched forward and hit the landing and the four way flasher came on damage has been repaired but was 2500 per tesla the car was not at fault and the car functioned as intended but it was driver error with all the safety features that this car has why did it not sound a warning or apply brakes to prevent this from happening i have read about hundreds of thousands of incidents of sudden unintentional acceleration but yet nothing has been done about it there is another problem with phantom braking when the car suddenly stops if you use the cruise control i do not use cruise control because of this problem tesla continues to add games and other nonsense but have done nothing to fix these problems  i reported this to the minnesota attorney generals office and they suggested that i contact the nhtsa their response from tesla was also that it was driver error and it was not the car was in park,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794432,11452000,tesla inc,tesla,model y,2022-01-01,n,2022-02-14,n,0,0,service brakes,pocatello,id,7saygdee8nf,2022-02-14 00:00:00,2022-02-14 00:00:00,,,phantom breaking happens consistently when cruise control is engaged the phantom breaking happens every day and multiple times a day whether it be on a multi lane freeway or a two lane highway serious breaking occurs and often can be quite dangerous when cars are following behind our vehicle ,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794433,11452000,tesla inc,tesla,model y,2022-01-01,n,2022-02-14,n,0,0,forward collision avoidance adaptive cruise control,pocatello,id,7saygdee8nf,2022-02-14 00:00:00,2022-02-14 00:00:00,,,phantom breaking happens consistently when cruise control is engaged the phantom breaking happens every day and multiple times a day whether it be on a multi lane freeway or a two lane highway serious breaking occurs and often can be quite dangerous when cars are following behind our vehicle ,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794434,11452000,tesla inc,tesla,model y,2022-01-01,n,2022-02-14,n,0,0,forward collision avoidance warnings,pocatello,id,7saygdee8nf,2022-02-14 00:00:00,2022-02-14 00:00:00,,,phantom breaking happens consistently when cruise control is engaged the phantom breaking happens every day and multiple times a day whether it be on a multi lane freeway or a two lane highway serious breaking occurs and often can be quite dangerous when cars are following behind our vehicle ,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794439,11452004,tesla inc,tesla,model y,2022-01-01,n,2022-02-04,n,0,0,forward collision avoidance automatic emergency braking,leavenworth,wa,7saygdee4nf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,when using autopilot the car brakes at all sorts of nonevents incl curvy roads shiny puddles undulations trucks going the other way without incident and more,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
1794440,11452004,tesla inc,tesla,model y,2022-01-01,n,2022-02-04,n,0,0,forward collision avoidance adaptive cruise control,leavenworth,wa,7saygdee4nf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,when using autopilot the car brakes at all sorts of nonevents incl curvy roads shiny puddles undulations trucks going the other way without incident and more,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
1794441,11452004,tesla inc,tesla,model y,2022-01-01,n,2022-02-04,n,0,0,forward collision avoidance warnings,leavenworth,wa,7saygdee4nf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,when using autopilot the car brakes at all sorts of nonevents incl curvy roads shiny puddles undulations trucks going the other way without incident and more,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
1794459,11452019,tesla inc,tesla,model y,2022-01-01,n,2022-02-05,n,0,0,forward collision avoidance adaptive cruise control,new buffalo,mi,7saygdef0nf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,when using the traffic aware cruise control the vehicle brakes hard suddenly for no reason  i have only had this model y for 11 days and only have 280 miles on the car and it has braked for no reason over 20 times  i have had to stop using the cruise control and havent tried the auto pilot  i am concerned about being rear ended and hope tesla finds a fix to this quickly i know there are others having this same issue and wanted to report my experience on a newly purchased model y  i have also made tesla aware of my concern but have not heard anything back from them  ,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
1794525,11452069,tesla inc,tesla,model 3,2022-01-01,n,2022-02-01,n,0,0,vehicle speed controlcruise control,pine bush,ny,5yj3e1eb1nf,2022-02-15 00:00:00,2022-02-15 00:00:00,1500.0,,the contact owns a 2022 tesla model 3 the contact stated while driving approximately 65 mph the vehicle inadvertently started braking with the cruise control was activated there was no warning light illuminated the vehicle was not taken to the local dealer the manufacturer was informed of the failure and was awaiting a response the failure mileage was approximately 1500,evoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
1794526,11452070,tesla inc,tesla,model 3,2021-01-01,n,2022-02-01,n,0,0,forward collision avoidance adaptive cruise control,redmond,wa,5yj3e1eb1mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,the traffic aware cruise control and autosteer are easily confused so that the vehicle does unexpected things like suddenly slowing down even heavy breaking or disengage steering control while in a corner next to semitruck  this commonly happens when driving at higher speeds 70 mph on the freeway  suddenly slowing down at such a high speed is dangerous when there are cars following me as they dont expect a sudden slow down when they can clearly see there is no reason for our car slamming on the brakes  in my observation this problems occur most frequently at higher speeds and when approaching a semi truck or overpass  it is especially worse when going through a corner  sometimes the center barrier seems to cause sudden slowing down    also driving in a corner on the freeway while driving next to a semi truck has caused the auto steer to suddenly disengage which in itself was not dangerous since i had both hands on the steering wheel it certainly startled me which could potentially be dangerous,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
1794527,11452070,tesla inc,tesla,model 3,2021-01-01,n,2022-02-01,n,0,0,lane departure assist,redmond,wa,5yj3e1eb1mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,the traffic aware cruise control and autosteer are easily confused so that the vehicle does unexpected things like suddenly slowing down even heavy breaking or disengage steering control while in a corner next to semitruck  this commonly happens when driving at higher speeds 70 mph on the freeway  suddenly slowing down at such a high speed is dangerous when there are cars following me as they dont expect a sudden slow down when they can clearly see there is no reason for our car slamming on the brakes  in my observation this problems occur most frequently at higher speeds and when approaching a semi truck or overpass  it is especially worse when going through a corner  sometimes the center barrier seems to cause sudden slowing down    also driving in a corner on the freeway while driving next to a semi truck has caused the auto steer to suddenly disengage which in itself was not dangerous since i had both hands on the steering wheel it certainly startled me which could potentially be dangerous,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
1794530,11452073,tesla inc,tesla,model s,2016-01-01,n,2020-08-01,n,0,0,back over prevention,smith river,ca,5yjsa1e26gf,2022-02-15 00:00:00,2022-02-15 00:00:00,65000.0,,the contact owns a 2016 tesla model s the contact stated that while driving at various speeds the center console failed to operate as needed without warning the contact also stated that the side mirrors would independently fold in without warning the contact then received a recall notice for nhtsa campaign number 21v035000 back over prevention visibility exterior lighting the contact called several service centers in relation to the recall and was informed that parts to do the recall repair were not yet available the vehicle was not repaired the failure mileage was approximately 65000,evoq,n,,n,n,n,,,,,,,,,,,,,,,tesla,9166527740,rocklin,ca,95677,v,,n,n
1794531,11452073,tesla inc,tesla,model s,2016-01-01,n,2020-08-01,n,0,0,visibility,smith river,ca,5yjsa1e26gf,2022-02-15 00:00:00,2022-02-15 00:00:00,65000.0,,the contact owns a 2016 tesla model s the contact stated that while driving at various speeds the center console failed to operate as needed without warning the contact also stated that the side mirrors would independently fold in without warning the contact then received a recall notice for nhtsa campaign number 21v035000 back over prevention visibility exterior lighting the contact called several service centers in relation to the recall and was informed that parts to do the recall repair were not yet available the vehicle was not repaired the failure mileage was approximately 65000,evoq,n,,n,n,n,,,,,,,,,,,,,,,tesla,9166527740,rocklin,ca,95677,v,,n,n
1794532,11452073,tesla inc,tesla,model s,2016-01-01,n,2020-08-01,n,0,0,exterior lighting,smith river,ca,5yjsa1e26gf,2022-02-15 00:00:00,2022-02-15 00:00:00,65000.0,,the contact owns a 2016 tesla model s the contact stated that while driving at various speeds the center console failed to operate as needed without warning the contact also stated that the side mirrors would independently fold in without warning the contact then received a recall notice for nhtsa campaign number 21v035000 back over prevention visibility exterior lighting the contact called several service centers in relation to the recall and was informed that parts to do the recall repair were not yet available the vehicle was not repaired the failure mileage was approximately 65000,evoq,n,,n,n,n,,,,,,,,,,,,,,,tesla,9166527740,rocklin,ca,95677,v,,n,n
1794576,11452108,tesla inc,tesla,model s,2020-01-01,n,2022-02-15,n,0,0,unknown or other,fort mill,sc,5yjsa1e44lf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,rear hatchback was showing open but was in a close position  was unable to open back hatch  pulled down the seats and with the tesla manual tried to manually open the hatch from the inside emergency release handle but it would not move and the tab on the cable came off in my hand  it did not release the hatch  no way to open the back hatch in an emergency,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794619,11452139,tesla inc,tesla,model y,2021-01-01,n,2022-01-04,n,0,0,service brakes,incline village,nv,5yjygdee9mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,while using tacc  traffic aware cruise control the car would suddenly break and beep warning sounds happened randomly and at various speeds but seemed to correlate most with trucks in the left lane some colors seemed to be picked up more than others bridges and shadows also triggered it it was my first long trip in the tesla y and so experienced these horrible unpredictable episodes around 40  60 times during an 8 hour drive  mostly on highways  many of them two way,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794620,11452139,tesla inc,tesla,model y,2021-01-01,n,2022-01-04,n,0,0,vehicle speed control,incline village,nv,5yjygdee9mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,while using tacc  traffic aware cruise control the car would suddenly break and beep warning sounds happened randomly and at various speeds but seemed to correlate most with trucks in the left lane some colors seemed to be picked up more than others bridges and shadows also triggered it it was my first long trip in the tesla y and so experienced these horrible unpredictable episodes around 40  60 times during an 8 hour drive  mostly on highways  many of them two way,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794621,11452139,tesla inc,tesla,model y,2021-01-01,n,2022-01-04,n,0,0,forward collision avoidance adaptive cruise control,incline village,nv,5yjygdee9mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,while using tacc  traffic aware cruise control the car would suddenly break and beep warning sounds happened randomly and at various speeds but seemed to correlate most with trucks in the left lane some colors seemed to be picked up more than others bridges and shadows also triggered it it was my first long trip in the tesla y and so experienced these horrible unpredictable episodes around 40  60 times during an 8 hour drive  mostly on highways  many of them two way,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794625,11452143,tesla inc,tesla,model 3,2022-01-01,n,2022-02-15,n,0,0,vehicle speed control,lakeland,fl,5yj3e1eb2nf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,i was traveling northbound on a two lane highway with a speed limit of 55mph i was traveling 60mph with tesla autopilot to include autosteer engaged it was light outside and partly cloudy a tractor trailer approached traveling southbound in the opposite direction my vehicle immediately slammed on the brakes dropped speed to under 25mph and the forward collision warning chimes and alerts on the screen started   it should be noted i was well within my lane of travel going northbound the tractor trailer was also well within its lane traveling southbound at no point did my vehicle or the tractor trailer veer towards each other and at no point was there ever a chance of our vehicles colliding   this happened a total of two times both times the circumstances were identical involving tractor trailers ,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
1794626,11452143,tesla inc,tesla,model 3,2022-01-01,n,2022-02-15,n,0,0,forward collision avoidance adaptive cruise control,lakeland,fl,5yj3e1eb2nf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,i was traveling northbound on a two lane highway with a speed limit of 55mph i was traveling 60mph with tesla autopilot to include autosteer engaged it was light outside and partly cloudy a tractor trailer approached traveling southbound in the opposite direction my vehicle immediately slammed on the brakes dropped speed to under 25mph and the forward collision warning chimes and alerts on the screen started   it should be noted i was well within my lane of travel going northbound the tractor trailer was also well within its lane traveling southbound at no point did my vehicle or the tractor trailer veer towards each other and at no point was there ever a chance of our vehicles colliding   this happened a total of two times both times the circumstances were identical involving tractor trailers ,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
1794627,11452143,tesla inc,tesla,model 3,2022-01-01,n,2022-02-15,n,0,0,forward collision avoidance automatic emergency braking,lakeland,fl,5yj3e1eb2nf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,i was traveling northbound on a two lane highway with a speed limit of 55mph i was traveling 60mph with tesla autopilot to include autosteer engaged it was light outside and partly cloudy a tractor trailer approached traveling southbound in the opposite direction my vehicle immediately slammed on the brakes dropped speed to under 25mph and the forward collision warning chimes and alerts on the screen started   it should be noted i was well within my lane of travel going northbound the tractor trailer was also well within its lane traveling southbound at no point did my vehicle or the tractor trailer veer towards each other and at no point was there ever a chance of our vehicles colliding   this happened a total of two times both times the circumstances were identical involving tractor trailers ,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
1794638,11452149,tesla inc,tesla,model s,2021-01-01,y,2022-02-07,n,0,0,vehicle speed control,port charlotte ,fl,5yjsa1e57mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,tesla sudden acceleration accident  i ordered a tesla model s on june 21 2021 and received a tesla model s on november 10 2021 on monday february 7th 2022 at approximately 5pm est my tesla model s failed to stop in a parking lot i was pulling into a parking lot at fawcett hospital in port charlotte florida as i was turning into the parking spot my tesla accelerated and drove over the parking stop crashed into a chainlink fence and grazed the honda suv of a colleague i tried to brake but the tesla did not respond when the car finally came to a stop i looked down and saw my foot on the brake pedal the police reviewed the situation but did not issue any citations because luckily no one was injured and the honda suv suffered almost no damages   i had the tesla towed to the tesla service department in fort myers florida on the following day tuesday february 8th 2022 to check the vehicle the tesla service department charged me 175 for the service it noted that 100 acceleration was recorded at approximately 455pm et on february 7 2022 and brakes were applied within three seconds time stamp monday 27 between 430500pm customer would like inspection he statedthe car wouldnt stop after he ran over a parking block and went through a fence requested vehicle log data for time stamp provided by customer to investigate collision event uponreviewing data on february 7 2022  165559  100 acceleration recorded and on february 72022  165602 brakes applied recorded upon reviewing of recorded data 100 acceleration iscause of unwanted collision the report does not indicate why the acceleration occurred ,ivoq,y,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794639,11452149,tesla inc,tesla,model s,2021-01-01,y,2022-02-07,n,0,0,steering,port charlotte ,fl,5yjsa1e57mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,tesla sudden acceleration accident  i ordered a tesla model s on june 21 2021 and received a tesla model s on november 10 2021 on monday february 7th 2022 at approximately 5pm est my tesla model s failed to stop in a parking lot i was pulling into a parking lot at fawcett hospital in port charlotte florida as i was turning into the parking spot my tesla accelerated and drove over the parking stop crashed into a chainlink fence and grazed the honda suv of a colleague i tried to brake but the tesla did not respond when the car finally came to a stop i looked down and saw my foot on the brake pedal the police reviewed the situation but did not issue any citations because luckily no one was injured and the honda suv suffered almost no damages   i had the tesla towed to the tesla service department in fort myers florida on the following day tuesday february 8th 2022 to check the vehicle the tesla service department charged me 175 for the service it noted that 100 acceleration was recorded at approximately 455pm et on february 7 2022 and brakes were applied within three seconds time stamp monday 27 between 430500pm customer would like inspection he statedthe car wouldnt stop after he ran over a parking block and went through a fence requested vehicle log data for time stamp provided by customer to investigate collision event uponreviewing data on february 7 2022  165559  100 acceleration recorded and on february 72022  165602 brakes applied recorded upon reviewing of recorded data 100 acceleration iscause of unwanted collision the report does not indicate why the acceleration occurred ,ivoq,y,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794640,11452149,tesla inc,tesla,model s,2021-01-01,y,2022-02-07,n,0,0,unknown or other,port charlotte ,fl,5yjsa1e57mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,tesla sudden acceleration accident  i ordered a tesla model s on june 21 2021 and received a tesla model s on november 10 2021 on monday february 7th 2022 at approximately 5pm est my tesla model s failed to stop in a parking lot i was pulling into a parking lot at fawcett hospital in port charlotte florida as i was turning into the parking spot my tesla accelerated and drove over the parking stop crashed into a chainlink fence and grazed the honda suv of a colleague i tried to brake but the tesla did not respond when the car finally came to a stop i looked down and saw my foot on the brake pedal the police reviewed the situation but did not issue any citations because luckily no one was injured and the honda suv suffered almost no damages   i had the tesla towed to the tesla service department in fort myers florida on the following day tuesday february 8th 2022 to check the vehicle the tesla service department charged me 175 for the service it noted that 100 acceleration was recorded at approximately 455pm et on february 7 2022 and brakes were applied within three seconds time stamp monday 27 between 430500pm customer would like inspection he statedthe car wouldnt stop after he ran over a parking block and went through a fence requested vehicle log data for time stamp provided by customer to investigate collision event uponreviewing data on february 7 2022  165559  100 acceleration recorded and on february 72022  165602 brakes applied recorded upon reviewing of recorded data 100 acceleration iscause of unwanted collision the report does not indicate why the acceleration occurred ,ivoq,y,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794663,11452165,tesla inc,tesla,model y,2021-01-01,n,2022-02-14,n,0,0,forward collision avoidance adaptive cruise control,bishop,ca,5yjygdee5mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,please see attached pdf complaint letter regarding relentless phantom braking in my 2021 tesla model y let me know if there is a problem reading this letter  thanks,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
1794664,11452165,tesla inc,tesla,model y,2021-01-01,n,2022-02-14,n,0,0,forward collision avoidance automatic emergency braking,bishop,ca,5yjygdee5mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,please see attached pdf complaint letter regarding relentless phantom braking in my 2021 tesla model y let me know if there is a problem reading this letter  thanks,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
1794665,11452165,tesla inc,tesla,model y,2021-01-01,n,2022-02-14,n,0,0,forward collision avoidance warnings,bishop,ca,5yjygdee5mf,2022-02-15 00:00:00,2022-02-15 00:00:00,,,please see attached pdf complaint letter regarding relentless phantom braking in my 2021 tesla model y let me know if there is a problem reading this letter  thanks,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
1794690,11452181,tesla inc,tesla,model 3,2021-01-01,n,2021-11-15,n,0,0,service brakes,san luis obispo ,ca,5yj3e1ea7mf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,while using cruise control on a highway the car suddenly braked for no reason that i could detect this has happened 3 or 4 times and i have stopped using cruise control for fear it will reoccur i reported this to tesla but was told i would need to take the car to santa barbara i live 90 miles north and traveling to santa barbara is not feasible right now you ask for dates below and i dont know the dates other than that the incidents occurred between october and december 2021,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
1794691,11452181,tesla inc,tesla,model 3,2021-01-01,n,2021-11-15,n,0,0,forward collision avoidance adaptive cruise control,san luis obispo ,ca,5yj3e1ea7mf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,while using cruise control on a highway the car suddenly braked for no reason that i could detect this has happened 3 or 4 times and i have stopped using cruise control for fear it will reoccur i reported this to tesla but was told i would need to take the car to santa barbara i live 90 miles north and traveling to santa barbara is not feasible right now you ask for dates below and i dont know the dates other than that the incidents occurred between october and december 2021,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
1794692,11452181,tesla inc,tesla,model 3,2021-01-01,n,2021-11-15,n,0,0,forward collision avoidance automatic emergency braking,san luis obispo ,ca,5yj3e1ea7mf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,while using cruise control on a highway the car suddenly braked for no reason that i could detect this has happened 3 or 4 times and i have stopped using cruise control for fear it will reoccur i reported this to tesla but was told i would need to take the car to santa barbara i live 90 miles north and traveling to santa barbara is not feasible right now you ask for dates below and i dont know the dates other than that the incidents occurred between october and december 2021,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
1794710,11452193,tesla inc,tesla,model y,2021-01-01,n,2022-02-14,n,0,0,forward collision avoidance adaptive cruise control,kingsbury,tx,5yjygdee2mf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,traffic aware cruise control frequently hard brakes  emergency brakes on 2 lane roads when large vehicles such as semis and dump trucks approach in the opposite direction even though all vehicles are properly in their respective lanes  this presents a serious risk of being rear ended as well as heart attack for startled passengers tacc is so bad its not just unusable it is unsafe,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794711,11452193,tesla inc,tesla,model y,2021-01-01,n,2022-02-14,n,0,0,forward collision avoidance warnings,kingsbury,tx,5yjygdee2mf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,traffic aware cruise control frequently hard brakes  emergency brakes on 2 lane roads when large vehicles such as semis and dump trucks approach in the opposite direction even though all vehicles are properly in their respective lanes  this presents a serious risk of being rear ended as well as heart attack for startled passengers tacc is so bad its not just unusable it is unsafe,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794712,11452193,tesla inc,tesla,model y,2021-01-01,n,2022-02-14,n,0,0,forward collision avoidance automatic emergency braking,kingsbury,tx,5yjygdee2mf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,traffic aware cruise control frequently hard brakes  emergency brakes on 2 lane roads when large vehicles such as semis and dump trucks approach in the opposite direction even though all vehicles are properly in their respective lanes  this presents a serious risk of being rear ended as well as heart attack for startled passengers tacc is so bad its not just unusable it is unsafe,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794724,11452203,tesla inc,tesla,model s,2017-01-01,n,2022-02-12,n,0,0,service brakes,santa barbara,ca,5yjsa1e2xhf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,on at least three 3 separate occasions my tesla has automatically slammed on the brakes   once it happened while driving on hwy 101 in high speed traffic flow i was passing a right side onramp and i believe the tesla got confused when it saw a car approaching the highway from the merge lane on my right  one time it happened on hwy 101 in a construction zone marked 55mph perhaps the auto drive cameras got confused by the poorly marked road and lack of lane markings as traffic merged   one of the times it happened in santa barbara on state st in a 35 mph zone  in each of the above cases i was not in autodrive i was subscribed to beta software updates but after these scary incidents i discontinued beta and went back to standard updates,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
1794725,11452203,tesla inc,tesla,model s,2017-01-01,n,2022-02-12,n,0,0,forward collision avoidance adaptive cruise control,santa barbara,ca,5yjsa1e2xhf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,on at least three 3 separate occasions my tesla has automatically slammed on the brakes   once it happened while driving on hwy 101 in high speed traffic flow i was passing a right side onramp and i believe the tesla got confused when it saw a car approaching the highway from the merge lane on my right  one time it happened on hwy 101 in a construction zone marked 55mph perhaps the auto drive cameras got confused by the poorly marked road and lack of lane markings as traffic merged   one of the times it happened in santa barbara on state st in a 35 mph zone  in each of the above cases i was not in autodrive i was subscribed to beta software updates but after these scary incidents i discontinued beta and went back to standard updates,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
1794726,11452203,tesla inc,tesla,model s,2017-01-01,n,2022-02-12,n,0,0,forward collision avoidance automatic emergency braking,santa barbara,ca,5yjsa1e2xhf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,on at least three 3 separate occasions my tesla has automatically slammed on the brakes   once it happened while driving on hwy 101 in high speed traffic flow i was passing a right side onramp and i believe the tesla got confused when it saw a car approaching the highway from the merge lane on my right  one time it happened on hwy 101 in a construction zone marked 55mph perhaps the auto drive cameras got confused by the poorly marked road and lack of lane markings as traffic merged   one of the times it happened in santa barbara on state st in a 35 mph zone  in each of the above cases i was not in autodrive i was subscribed to beta software updates but after these scary incidents i discontinued beta and went back to standard updates,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
1794743,11452214,tesla inc,tesla,model 3,2022-01-01,n,2021-12-01,n,0,0,forward collision avoidance adaptive cruise controlsoftware,ellsworth,wi,5yj3e1eb1nf,2022-02-16 00:00:00,2022-02-16 00:00:00,200.0,,the contact owns a 2022 tesla model 3 the contact stated while driving approximately 55 mph and using the automatic cruise control the vehicle inadvertently slowed down with a larger vehicle approaching from the opposite lane the contact stated no warning light was illuminated however a warning alarm bell chimed and the vehicle decelerated to 20 mph the contact reported that after the larger vehicle went by the vehicle resumed the preset cruising speed the vehicle was not taken to the local dealer however several scheduled appointments with the techs at the dealer had been canceled the vehicle was not repaired the manufacturer had been informed of the failure and the contact was informed that the failure was a software issue known as phantom braking the contact stated that the manufacturer recommended continued use of the cruise control in order to gather more data on the cause of the failure the contact was concerned about the risk of a crash while using the feature the failure mileage was approximately 200,evoq,n,,n,n,n,,,,,,55.0,,,,,,,,,tesla,7633477123,maplewood,mn,55109,v,,n,n
